"study","term","estimate","std_error","z","p"
"baselines_ref_sleep","(Intercept)",0.642946031852411,0.23381151327846,2.74984761373443,0.00596229851894895
"baselines_ref_sleep","method_snone",-0.767518975073151,0.174323198283832,-4.40285046757507,1.06837805900512e-05
"baselines_ref_sleep","method_sdecay",-1.44217180408933,0.173539908226827,-8.31031789070863,9.54460359732297e-17
"baselines_ref_sleep","method_snorm_layer",0.151604784428782,0.177241905076457,0.855355195845949,0.392354539414582
"baselines_ref_sleep","method_snorm_neuron",-0.138792998463039,0.174658297223097,-0.794654480604232,0.426814517698823
